113;234
477;505
618;614
614;618
614;411
750;668
788;785
850;726
886;835
975;81
975;370
975;356
975;329
1181;1026
726;742
1249;942
1183;438
434;250
1329;1326
1173;892
1302;1279
707;695
1066;946
1066;944
81;3
1393;1311
1543;1482
1568;1416
1482;1543
693;686
1453;944
540;255
1555;1691
1727;1659
1382;918
1768;1766
607;536
1884;1873
1955;1828
1897;1890
2045;1822
2045;2043
760;720
2116;1860
2233;240
2328;155
2367;2269
2352;2227
2359;282
2471;2409
2532;2508
2505;2170
2529;2355
2591;907
2566;11
2455;2260
2260;1865
2013;1416
2612;297
1774;329
1579;1442
2619;2121
2744;2590
2647;2418
2882;600
2435;297
2914;2903
2914;1211
713;2400
2903;1211
3067;2887
3111;2887
3087;234
3185;3163
3210;438
3210;1211
2221;2188
3249;3138
1676;1249
3163;3118
3254;1292
3270;1135
3305;3245
3429;3425
3433;2536
3481;2395
1747;707
3329;1609
3250;3447
3578;2626
3444;3528
3501;785
3447;3250
3667;3649
3708;316
3561;2883
3645;3618
3583;107
3704;3502
2694;2949
3783;2346
783;309
3801;656
3264;3254
3623;3335
3623;2827
3763;3502
2346;2338
3768;3149
3878;3799
3891;2121
3891;2619
3921;2429
58;781
3976;443
3758;3628
2735;2180
3990;3177
1778;4044
1778;607
4044;1778
4090;4084
4256;2120
3122;2804
4346;4169
4120;3905
4580;4561
4611;4489
4107;4648
4638;3120
4632;4643
135;283
4400;250
4400;3278
2356;1333
4648;4107
4713;4491
4841;1822
4931;4914
4942;4931
4758;4150
5003;3633
5003;1118
240;198
1892;726
5126;1533
5126;350
2865;5095
5152;5160
5226;4238
5226;4498
5219;2746
5219;2752
5058;5035
5274;3510
5289;5143
5366;3178
5408;3215
5334;5267
5454;5058
5167;1609
4968;4442
5558;4150
5527;3976
5527;4715
155;2328
5698;548
5648;1618
5641;2865
5641;5095
5641;5297
5747;3315
548;135
2158;5829
5505;3573
5297;2865
5297;5095
5902;5167
5881;4268
5896;5932
5946;5954
5932;5896
6036;6008
6008;2763
6008;6036
2273;2269
5763;4412
5877;5895
6356;1147
2949;107
2949;3583
2949;1352
2949;250
2949;1467
6420;5734
6415;6296
6501;6489
6537;3773
3724;2632
6546;6538
6451;6357
5997;5166
6556;2349
6580;4141
4783;5058
4783;6544
6544;4783
20;548
6685;1632
566;536
6101;6100
6100;6101
781;58
5303;4066
6707;6376
2427;1423
6748;3149
6694;6647
120;135
6818;128
6818;5932
201;3243
6908;6828
6962;6282
6805;6586
6491;5676
4125;3978
6581;6814
6965;4150
7101;3149
7081;6707
7084;6653
7084;7079
7061;910
7122;4797
1446;5567
7071;1865
6976;6758
6653;3149
7136;7173
7200;7126
7252;4764
6661;954
3315;2914
3315;3210
3315;1211
7324;7040
7173;7136
7231;7126
7266;3382
7266;3283
6489;198
7242;1
6877;2601
6877;4983
6877;4526
6877;3742
7391;3913
7441;3720
7486;7471
2574;2571
7464;571
3978;4125
741;726
7605;7324
7619;7614
5233;4694
7576;7503
7609;7502
7670;4632
7670;4643
7676;7143
7520;903
7739;7738
7497;287
7634;7143
7634;540
3510;3505
3510;1133
7812;7792
7821;740
7862;6643
7835;7757
7835;7778
7931;7780
7778;3514
7778;3502
7829;785
7864;6848
7757;7912
8013;5378
8013;1467
8020;7981
8070;3230
8230;7757
8241;8186
8243;3149
8417;8213
8319;8337
7821;3499
8452;8347
8518;7923
8557;155
8561;2192
8623;2372
8630;8576
8654;8522
8695;8556
8556;8695
8599;8711
8504;8711
8760;3315
8760;7622
8811;8476
8859;8426
8623;8920
8961;8040
8975;8688
8993;8808
9086;8718
9178;6245
9186;9010
9138;6695
9188;8904
9199;8933
9210;4658
9191;9243
9171;8046
9277;9171
9171;9277
9277;9105
9313;6784
9357;7743
9435;11
9372;4744
9372;7778
9256;9058
7071;9311
9460;9488
9488;8711
9532;9395
9554;4043
9569;6148
9703;6832
9766;5676
9791;3243
9776;3668
9799;6489
9820;9833
9877;9311
8884;7583
9933;3510
9945;8925
9958;3777
10007;9996
9996;10007
10046;3528
10046;3502
10073;5108
9532;9825
10096;2502
10136;10047
10154;3101
10198;7040
10183;8336
10292;2991
10333;732
10346;10284
10453;8111
10507;7473
10616;6852
10741;10648
10744;9891
10727;803
10817;5278
10850;10821
10866;10850
10896;9608
10916;7187
10916;457
11040;3069
11040;1467
11040;8013
11040;5378
11040;10085
11150;10490
120;6832
11214;8978
11301;5877
11301;4268
11382;4632
11398;11363
11315;1579
11434;2650
11585;1064
11602;11587
11601;2158
11567;4713
11673;11487
11726;11602
11602;11726
11739;3510
11757;11739
11703;11618
11792;329
11849;10993
11859;155
11872;4467
11872;4713
11872;2883
11903;11849
11849;11903
11916;4700
9274;418
250;434
11990;11778
12026;12022
12030;12022
12034;7821
12065;11601
11856;7175
12193;12082
12302;3763
12302;3502
12337;12193
12340;11739
12416;12042
