73399;209967
162190;35416
110008;35416
180164;118527
35238;31744
35238;84907
35238;9003
35238;62865
35238;589
230731;210295
126873;82404
126873;103274
28990;12042
28993;13854
148159;143930
148159;42351
181345;35416
48899;41488
131592;54563
131592;84067
131592;130335
241858;241858
82441;102986
82441;82441
82441;77970
82441;24089
189592;90997
123854;31254
123854;1827
43877;99914
43877;155629
120124;35416
101495;118032
235382;196895
151952;111187
82991;31744
82991;58287
6795;12353
6795;72
6792;8268
118095;78967
177796;168956
177796;98880
177796;42351
173158;1508
173158;169742
173158;21468
98645;37535
230734;249266
194104;202357
99991;31744
25287;20569
25280;19440
271;467
271;26872
271;72
271;232
272;498
117251;95860
117251;210525
117251;1827
117251;42351
117251;1277
117251;90997
117251;79543
117251;409
117251;193386
117251;67609
117251;68092
117251;58320
80599;61216
16258;11619
16703;1827
16703;9754
18188;35416
166732;26501
166732;168053
105000;26501
12019;6460
12019;9464
12019;11203
12019;413
22482;1827
166739;35416
12016;1726
12016;8508
12016;1277
234559;3217
234559;47565
97338;856
97338;97338
17255;1508
17255;15660
95798;30727
53730;62468
53730;160018
53730;103176
9252;5363
10704;3217
10704;15426
24883;31254
24883;23139
24883;9246
24881;14699
176066;180050
49561;35416
49561;35875
49560;92185
49560;71348
49560;409
141434;168051
208084;59379
141430;82793
212823;60457
26022;14366
20801;7933
20801;17445
20801;19440
20801;35416
20801;72837
20801;13120
20801;39174
20801;5966
153808;42351
152605;111793
152605;37872
152605;102040
152605;22430
152605;101504
159845;173
24089;59379
24089;53268
24089;48763
24089;139123
24089;60969
24089;589
24089;24713
24089;10197
24089;92834
24089;39174
22872;10400
22872;31744
22872;238992
22872;13854
37793;6266
116120;72519
68171;74013
152742;139123
98867;28900
3515;189613
36846;164029
2684;1827
2684;237
2684;2370
232260;233398
232260;126204
14625;752
14625;18986
14625;13854
14625;15624
14625;76954
14625;6179
14625;17142
71281;101504
71829;13079
71829;86856
71829;21467
71829;14120
71829;47661
71829;8508
71829;50776
71823;39970
99;152
99;331
99;221
99;30
157387;35416
91;37458
91;91
90;467
92;1827
92;2215
112954;7163
112955;132859
112955;31744
97;205
97;1770
97;54050
97;31
97;56
97;35
96;15886
96;1543
96;3111
96;99
96;536
96;123
30415;6622
256293;161807
123963;29059
123963;1303
36152;26501
36152;16497
36152;12507
215596;191404
215596;226568
82444;59487
252454;246967
118809;59379
118809;21820
118809;148887
13054;8269
13054;4154
223709;139123
223709;161467
142775;142775
142775;213690
142775;63181
142775;11258
54171;1827
54171;54305
78668;22196
78668;33337
17824;1303
17824;2941
17824;2479
17824;589
150175;157529
156655;7163
156655;156550
156655;180519
87101;1827
87101;76954
20251;8348
20251;5904
99739;8508
27577;1284
27577;94971
27577;13854
27577;8508
27577;647
27577;264
216029;97620
29768;11470
137647;71122
137647;137195
137647;137619
133523;137195
218557;19352
29761;140363
29761;17459
29761;12296
29761;20321
44372;227411
132121;86887
132121;225453
132121;218322
132124;127131
132124;26153
242415;73953
242415;3301
23505;10400
23505;32940
23505;39595
23505;1827
23505;26767
23505;18880
23505;6312
23505;25178
23505;21585
23505;14366
23051;2881
242141;132456
242141;177081
242141;242149
242141;44121
103390;38495
103391;77276
103391;119385
103391;171
103391;1303
39595;17445
39595;14120
59032;54563
59033;83036
156039;26091
56971;59379
56971;30316
56971;664
59037;39174
59037;93329
174680;193386
83095;59379
29101;28826
77970;51807
77970;1303
77970;54563
77970;35416
77970;65034
77970;145826
77970;6622
77970;409
77970;36340
72705;63911
72705;1827
72705;72929
118890;37268
118890;118890
118890;152299
118890;114036
118890;117158
118890;118193
118890;3301
72251;70565
91689;6179
12831;398
12831;22137
10713;37092
193214;146393
88562;78024
87575;1303
133837;37844
44937;119775
44937;6312
44937;76987
44937;153550
95946;147469
26622;30316
26622;29059
26622;58577
119047;59379
119047;118848
119047;91741
119047;12848
119047;102040
119047;36340
80418;58287
184191;31744
184191;114036
35932;213607
50416;409
50416;33337
23654;9754
162515;13079
162515;1827
162515;82404
162515;86776
162515;27542
239295;204240
259228;132456
10887;1919
10887;9003
10887;232
22678;39970
131477;202026
214794;9252
144345;6509
60900;111946
60900;118217
60900;78967
60900;51970
192225;65203
224436;42351
26569;27978
26566;73823
26566;60123
26566;49793
26566;1303
26566;26306
26566;60426
26566;12042
26566;409
26566;41488
154864;154864
154864;169482
154864;13854
154864;145826
154864;45070
92081;86986
92081;49003
92081;27978
92081;85343
180579;180579
74955;5966
160881;137731
74957;6179
160885;92129
160885;98230
77763;1827
61230;16423
15553;742
161513;121097
189368;202111
189368;15500
189368;149912
189368;124095
73076;1827
87191;30316
87191;53268
87191;448
87191;409
73072;6266
73072;8581
77022;35416
77022;210295
77022;1303
398;856
398;2548
398;237
398;409
81508;74128
13618;201797
13618;856
4728;857
4728;4728
4728;13854
4728;72
4728;13425
4728;242
4728;7003
4728;6622
4728;39174
201429;192634
19700;8508
19701;498
19701;9426
11282;15500
104273;146842
104273;42351
104273;1303
17622;54117
17622;7327
17622;15381
3749;8268
3749;409
3749;9325
3746;2215
3746;223152
3746;3747
3746;722
3746;2633
3746;498
3746;8269
3746;210295
3746;409
3746;1417
161821;26091
56829;7530
75281;9003
75281;55510
13532;41488
13532;9246
167610;166395
167610;137450
167610;78967
167610;163930
167610;81790
167610;90962
13539;5983
13539;689
116337;137195
116337;146332
116337;24829
116337;42351
90819;54563
185712;185720
129564;13079
129564;228274
185719;173070
63901;35416
101027;122489
101027;6460
101027;29059
101027;83083
20732;20888
246414;65203
246414;14366
141847;118193
244671;39174
244671;409
244671;21467
60017;31682
60017;13854
60017;53268
60017;188285
60017;18776
60017;6179
143993;30316
143993;95860
143993;166613
171;9
171;112667
171;856
171;274
171;1356
60013;35416
85420;89483
85420;1827
85420;85420
85420;127960
85420;91235
225185;86418
225185;1303
36306;10400
36306;12042
36306;242
135202;102285
42339;187930
42339;3217
42339;5116
42339;22912
42339;94971
135204;95860
135204;229317
135204;118056
135204;180483
135204;210189
135204;157068
21939;86418
21939;29335
21939;35492
21939;28900
21939;38034
21939;35416
87371;147263
87371;137794
48224;48224
174557;148510
174557;71180
174557;1827
174557;81360
174557;114036
174557;174557
174557;187867
174557;190784
48221;155629
45303;33079
83860;1421
83860;56747
83860;166201
83860;55635
83860;34377
83860;1650
10394;16505
99507;82404
91089;30316
91089;53268
91089;2906
16936;35416
16936;31744
16934;14448
16934;86069
16934;27978
210897;145826
35112;39599
42154;35416
32016;6312
32016;13854
90105;37844
15709;14120
70342;83702
70342;75794
6811;752
6811;3567
6811;87294
203397;86418
203397;121248
15875;312
15875;8508
29372;97899
29372;89020
29372;100637
9751;21585
94337;98199
53504;26306
53504;27978
53504;33337
10575;6509
10575;1303
10575;73324
10575;8269
10575;35875
10575;31744
10575;111012
137988;137063
10577;10572
53500;212743
53500;78024
53500;78967
53500;86418
53500;112884
53500;35416
53500;195344
53500;80800
53500;147730
53500;53500
55468;26306
55468;3643
55468;3111
247328;229980
247328;246790
24148;24148
8848;642
112540;42986
112540;28850
112540;140918
211949;237
59489;237
119219;35416
119219;89922
119219;1303
168694;5952
168694;65203
168694;7266
168694;168694
168694;96057
168694;114036
168694;1508
86428;82807
86428;84413
86428;29335
86428;28900
86428;85568
86428;33337
86428;86428
86428;67746
86428;89760
86428;65034
26818;31254
26818;9176
26818;409
26818;33337
7661;5904
7661;589
166737;137524
40083;35416
257405;87392
7667;12767
197666;86940
142340;119285
212024;215986
212024;409
212024;42351
212024;44121
149468;30701
149468;102285
149468;39367
149468;1303
11333;1827
169615;167895
41683;31475
157714;76987
157714;1827
1760;1827
1760;18317
84486;26306
84481;1827
40226;4791
137450;252495
137450;97847
137450;192634
137450;264
184299;856
243409;65389
243409;3217
108104;169139
108104;2906
108104;194283
108104;44121
108104;190645
108104;42351
108104;126811
108104;90997
108104;21467
108104;186207
108104;124957
108104;1508
108104;118527
108104;33337
108104;35416
108104;26651
108104;8269
108104;12042
108104;100088
108104;132456
108104;86747
108104;6312
108104;3196
108104;49003
108104;81595
108104;92329
24550;642
24554;72
24556;24269
24556;18986
24556;24555
50085;52354
50085;19341
50085;33337
50085;31254
50085;11123
50085;50930
50085;1827
693;8508
58538;31682
58538;19266
58538;13854
58538;235809
58538;30160
58538;23353
58538;312
58538;46175
136586;35416
47689;5203
47689;27624
47689;103639
47689;44518
212795;7163
212795;173070
144644;398
8718;7156
8718;6179
8718;8553
34603;25556
34603;1303
34603;1369
94953;241850
175748;19352
175748;33337
175748;105625
50880;6312
50880;23894
171626;44121
110790;6312
145591;59435
50886;1827
50886;48639
50886;58320
50886;1424
165113;61285
165113;189150
201635;35416
258001;258006
186421;86940
186421;229191
186421;1303
143432;35416
96082;54563
217456;1827
126815;82961
126815;125454
155656;131577
109278;58742
109278;84245
109278;44121
109278;8581
109278;26327
109278;688
109278;43798
109278;29059
109278;22016
109278;64684
253403;203663
253403;44121
177484;147810
22246;35416
22246;1827
43859;35416
95794;127135
25733;1827
25733;80845
25730;19538
97130;58320
173179;111793
173179;91374
149792;149792
149792;232
149792;71348
50037;27132
50037;1827
206722;33337
73448;6622
104484;45070
201892;200680
247669;91684
251;35416
251;176
251;273
251;409
251;1369
247662;215986
247662;167459
142906;29038
168886;139123
64610;64618
64610;64172
64610;27978
153715;35416
153718;239428
215329;89020
215329;175066
215329;95860
215329;88679
215329;226511
215329;210295
215329;14366
215329;3301
84108;58287
84108;36340
105284;108514
105284;105284
105284;58629
84833;113214
22298;6312
22298;232363
22298;1827
22298;17976
22298;12042
22298;33989
64926;64926
64926;9602
149575;1551
162343;7933
162343;688
2513;890
2513;166535
2513;498
42811;27132
52967;14366
139914;139388
152663;102285
152666;31744
152666;86418
168060;6312
49329;6312
68110;6312
68110;17445
68110;66538
68110;13854
3532;498
3532;72
22816;26306
68118;11667
68118;131738
68118;9003
147857;86747
1091;41488
1091;1303
204444;1827
45797;170887
38560;91741
45799;35416
53750;30316
53750;53750
10764;312
10764;6622
10764;10775
10769;180700
10769;81247
90660;39106
160182;26501
168208;169202
14862;6312
14862;15655
14862;398
14862;14862
104862;109816
58943;210295
58943;71348
71510;442
71510;11123
71510;78024
108737;108737
198366;190244
62317;41488
122012;59379
122012;21467
13077;6312
13077;11619
13079;8508
13079;39599
13079;65034
13079;132456
13079;261754
13079;253055
179291;210295
113330;138538
113330;31744
113330;155509
188945;139123
188945;206402
188945;39174
102771;409
123942;117787
102777;86776
102777;1303
102777;64349
102777;35416
102777;95806
102777;26327
102777;86801
102777;31744
54198;39174
54198;3111
18764;27304
18764;13854
18767;3296
27807;164923
41541;856
41541;1827
27805;60900
27805;93252
27805;17021
27805;117158
27805;91741
27805;21137
225414;107671
38195;60713
38195;785
38195;12042
38195;85506
38195;109865
38195;28743
27809;11955
27809;58742
27809;48586
27809;27741
27809;1827
83637;13854
83637;1303
83637;95860
83637;83637
83637;101234
83637;231204
83637;49176
83637;25711
83637;35778
83637;1508
83637;409
83637;16991
83637;78967
83637;96614
83637;45070
83637;59487
83637;33337
83637;35416
83637;26306
83637;43247
83637;31254
83637;90997
10184;6622
10181;16423
10183;53268
202721;187796
29741;10676
29741;203054
29741;58577
157905;29335
161632;141614
161632;202838
15118;49793
15118;28900
30295;6622
30295;19427
30295;30935
15114;6460
15114;9602
15114;255446
15114;6179
15117;7530
15117;8269
194469;191404
194469;9252
194469;187568
248055;248055
78645;76635
78645;45760
31744;91684
31744;15381
31744;1303
31744;25313
31744;4781
31744;59101
31744;119775
31744;405
31744;10816
31744;71348
31744;36340
31744;50772
31744;409
31744;51970
31744;47560
31744;14120
31744;35416
31744;72694
31744;11123
31744;84907
31744;59379
31744;73222
31744;13079
31744;3223
31744;647
31744;31744
174114;91884
88545;96310
88545;33395
109643;17445
109643;1303
163984;30316
177875;155629
177875;177875
12580;9003
34536;39174
34536;62278
44916;60869
26605;8508
26605;664
26605;24837
95964;31744
257672;147263
66565;21361
219668;1303
149901;86747
149901;59487
149901;42351
149901;201962
182605;114036
182605;168882
182605;9602
182605;2906
61786;31254
61786;13079
61786;48639
127287;65203
127287;1827
127287;190244
127287;27978
127287;155509
82960;58220
82960;36340
82960;26947
61030;8508
61030;61044
61030;1778
61030;52488
103915;35416
103915;31744
103915;98199
205184;177592
60929;12434
192203;185966
192203;14366
4299;26306
4290;5189
4290;2937
4290;2563
4290;2548
4290;498
13983;2474
13983;7530
13983;26091
66782;9082
75516;10674
213231;35416
213231;44121
213231;23290
81560;26728
81560;76987
154591;176922
118773;115823
118773;192747
118773;26091
258217;122782
258217;39174
258217;258239
4742;1827
4742;1489
43332;35472
43332;44121
43332;233086
43332;33337
43332;1303
89238;82404
89238;44121
89238;16192
89238;83083
13675;11667
13675;256930
13675;1303
13675;44121
13675;168051
13675;4308
13675;21467
13675;15863
13675;13675
13675;72694
13675;13079
13675;261754
13675;6517
13675;65886
13675;244951
55643;139123
55643;21467
55643;43608
55643;147469
16006;26091
73328;82834
73328;71850
19764;6312
19764;28513
19764;1303
19764;72
19764;8269
32245;8508
32245;31744
94365;137619
82561;169139
82561;101234
82561;119775
82561;35778
82561;59487
82561;46271
82561;44322
82561;44121
82561;6312
82561;45070
82561;409
17356;32525
17356;22430
17351;498
110214;83702
2181;143413
224901;170591
224901;214956
30910;6622
101041;132456
101041;1508
101041;98230
101041;409
104033;103254
104033;145388
104033;104033
69782;127849
19584;6312
19584;7933
19580;856
60784;7676
257841;135088
257841;96233
257841;187299
257841;95860
257841;78967
257841;72152
257841;241153
257841;26091
257841;104171
257841;71645
257841;255730
257841;210295
257841;44121
257841;253273
257841;260674
152;196095
152;226
152;505
12426;46172
12426;16423
86863;35416
86863;12042
86863;92415
7583;8508
106094;76987
227060;57021
227060;216059
227060;218419
106097;106097
106097;36340
106092;35416
52166;12042
52166;35875
118304;65203
118304;81360
36367;26188
36367;11123
36367;39382
25564;25375
186386;35416
251146;175066
251146;161779
74203;1827
193637;189897
193637;86776
193637;124970
42319;99997
42319;145826
70587;51970
87359;13854
87359;8297
87359;52413
41690;18240
51922;53268
90293;12594
90293;78024
90293;62024
2720;785
2720;2720
2720;8575
2720;8269
2720;7002
2720;6622
198303;10704
155881;35416
45635;65203
45635;29940
45635;13524
45635;64682
45635;95860
45635;117158
45635;11687
45635;37092
