228055;205477
988537;988200
484497;275877
287142;290646
1241990;360901
839794;839726
1367445;76691
670177;608538
89373;423297
89375;87870
89377;34788
89377;60340
460064;459911
425875;393993
425875;209640
1293517;228744
1293517;228744
999752;997709
999752;997709
286896;162867
19395;8884
1080912;103924
572918;568628
572918;568628
377659;108393
1068946;350817
1242612;1221058
776534;151441
103542;102995
127475;14103
881194;881163
1312418;97
1312418;321569
120123;68555
120123;47009
120123;47009
120126;64488
957017;361822
359103;359112
359103;359112
410341;410365
410343;286475
218131;671076
1273112;2260
1273112;44759
235386;235095
873360;873211
82994;78560
82994;78560
937838;885192
937838;109161
494620;2448
401241;106488
97159;96674
689432;457371
1227815;283
1227815;391840
1227815;283
1227815;391840
1004244;864280
638070;307211
1373053;305793
486803;486642
486803;486642
322903;115428
322903;282271
191467;84854
501095;154
501095;199676
501095;199676
501095;154
780915;117114
980429;47343
763481;751770
392118;39718
687763;371352
1199078;89211
1199078;89211
286232;270057
392112;391798
882369;255
882369;576520
425874;420985
425874;428120
762272;9422
762272;1040600
88022;88026
1132507;320910
1132507;639983
1132507;817020
546304;83383
583938;33781
1169246;147074
323058;324879
245828;45117
245828;50873
1054510;171462
839426;756817
64677;15088
64677;4738
64677;67620
64677;77307
969328;423492
1185921;863491
1185921;1083538
545960;87716
52466;27692
545962;51469
63025;32629
63027;42494
1032281;1032245
1032281;1032245
95799;59147
95799;26837
9256;9058
53731;51212
316991;21007
95792;100979
235960;234821
1302621;1299061
489785;54172
21618;6245
1302627;346005
1275612;462851
21614;668
46798;45574
46798;40772
46798;12093
46798;25735
46798;11468
1224398;4582
1224398;124859
939914;938615
463009;423023
463008;156609
80275;10177
461891;461767
411432;478052
1127486;6501
633326;337020
69174;64084
124356;123290
633321;8385
824079;208305
69179;60045
349350;13150
1175559;635406
1175559;635406
306943;243049
306943;95069
306943;243049
1028329;284494
1028329;284494
125401;125026
657616;657348
125407;58
707835;446386
707834;321963
499268;496904
506608;505471
1305011;962613
1305011;974969
1077563;17966
513588;512329
46862;430060
1032483;827212
1032483;985015
1032483;918680
1032483;917154
767210;766884
767213;751089
767213;96370
46866;36775
46866;36775
474507;403025
719207;434036
719207;112579
719207;112579
719207;434036
705064;439671
705064;528715
575042;571119
884470;102882
829583;277127
708387;706933
90311;90177
90311;90177
1333946;1332769
927396;923613
927396;925982
927396;61482
907507;751667
320507;669443
355452;355385
1222943;8337
1222943;141470
193820;193751
1333949;35671
488783;346595
488783;346595
1382992;1385232
528823;455480
565034;190080
479251;106496
1244984;1244601
269817;237277
1067275;656138
871275;486668
418618;190487
1299032;1231781
1268351;1256406
1131748;1103509
1131747;29366
1131747;29366
1013573;93854
112956;112935
1084128;84269
427564;372804
427564;69002
427564;323334
427564;129013
427564;17366
881190;850724
1035281;1033216
1268041;496608
1287316;27808
1287316;27808
268146;265963
268146;265963
549936;483962
1126826;448452
711832;706458
711832;706458
13050;55894
13050;531
1151476;385292
1263835;1263688
13054;13050
907127;16947
939268;287138
54172;51088
54172;53874
664935;664695
664930;279298
907120;405714
939261;935640
1113121;882354
1381323;1381312
1139246;234264
69880;69887
69880;69887
94542;94526
94542;94526
570176;456029
570177;79852
693630;56307
94548;67407
888998;337103
1072935;1072913
1105081;397274
1140897;292275
1116310;262662
1116310;262662
1140898;137577
20251;19119
651723;175251
699163;698964
722526;507641
722526;507641
869837;867638
655619;425366
718157;373602
718157;38240
467805;467804
460856;449946
495727;61014
495727;500170
1353871;4841
216021;3852
216020;122821
776603;618192
44428;11261
1141412;70976
1141412;70976
1173;892
1266683;1258646
1204977;1203375
1204977;1203375
23503;5587
242140;241825
242140;234955
497767;516779
847391;395101
179855;88529
351139;350618
344794;305124
497760;207335
497760;207335
169020;163519
169020;103432
949718;784529
949718;21460
169025;166330
169025;166330
97939;98605
1030501;753858
1028244;11150
1028244;739188
1028244;11150
504761;275904
519510;77306
97933;27989
1346463;213545
1346463;213545
1289906;523732
1289906;897030
1289906;1287245
1289906;897030
192881;192091
1013680;940338
1013680;44290
1013680;776997
1013680;265483
388677;388576
388677;370621
771265;184262
771265;93404
1380593;1380378
1338144;942263
1338144;950712
446243;444694
146170;112043
146170;141189
504766;366966
504766;178461
504766;435510
858948;544854
858948;544854
1015317;1015128
356642;353613
858945;275643
356647;356572
430287;379613
355592;348677
365440;361452
577866;577781
1255118;402841
1255118;402841
283659;30317
1145650;1142138
1186528;1186448
1186528;997232
1186528;997232
1186528;1186448
355598;360343
666260;18690
666260;18690
92263;92358
92263;92358
1381326;1381155
1313905;848465
600213;597743
545148;544949
545148;544949
1177795;1128001
545144;427971
1342472;55181
1342472;55181
821736;789513
1391624;1031635
151384;151060
151384;61100
151384;61087
151384;61087
151384;61100
647936;473815
305991;49190
50410;50405
925391;827770
145435;107137
145435;107137
174355;173937
189105;186277
189105;155166
189105;155166
259727;62383
259725;49584
662181;661365
55627;53093
1093141;41182
1093141;295050
1386223;1065540
374928;369558
52811;52944
772914;772779
772914;772779
986825;967474
986825;967474
1037197;341540
461070;138455
461070;419026
461070;419026
666142;511682
1317610;178172
89584;64500
461079;203764
461079;180418
461079;360205
414453;411587
381720;263622
26564;3153
368716;368646
26563;6196
26563;6196
650935;83805
205119;204245
1104028;20984
1104028;243544
217040;206690
1394467;1390292
1303502;153838
1096507;1089877
1027982;919657
886597;788301
1037959;564233
1037959;171375
316129;73256
423459;420985
150166;19485
150165;116783
1168628;48850
878041;264081
878041;264081
348294;17152
392;1048
92882;92762
92882;92762
92883;92613
92883;2355
92881;75594
383767;163449
1218758;49229
1061621;542808
1061621;542808
738477;530371
738477;530371
991399;670355
991399;670355
572080;137994
1250539;1247584
1337042;116964
1337042;116964
572084;572080
1354186;811387
1077043;178117
567304;140439
567304;183086
567304;250710
567304;259071
846114;843851
1354180;29498
1354180;29498
672485;729165
672485;729165
266452;261069
922573;920655
922573;920655
730667;722786
730667;722786
807339;808056
807338;23293
807338;23293
266455;265703
266455;265703
384077;370188
922579;493725
536374;536361
1338808;1338833
93130;3315
1170220;392860
292251;181871
292251;168163
683452;98105
733313;98028
733313;620485
1065671;1060154
1065671;1060154
801470;74210
505397;759647
75285;2746
75285;2746
1191044;51453
1191044;623147
1098854;1098785
1098854;1086750
1098854;1086750
1098854;990537
632512;632623
632510;319382
1207432;1207421
1207432;1214440
1255722;1209427
1255722;1209427
670397;39802
1188359;30938
99859;94936
1169989;111385
1169989;1128755
1169989;1128755
1074553;1046329
1074553;981056
57667;523670
57666;56765
831768;793555
773131;403025
918613;897343
99856;96599
956288;957101
581162;141470
964861;964811
1335142;1335179
1241437;1019648
328261;169195
328261;57375
328261;57375
902320;694615
902320;42793
1150465;353028
669790;100338
141849;127569
759956;143468
52109;9075
1142130;129753
1142130;129753
951775;931525
1127963;160847
1127963;160847
994769;129849
649654;39802
649654;709342
102941;13344
102941;13344
663588;238171
663588;238171
60014;55688
60014;57242
807142;733646
60017;10319
1105868;1101763
879397;363052
879397;363052
1310668;1162884
1310668;1315869
623095;621715
623095;618169
623095;618169
763189;323234
1091955;1034231
560652;322683
1316993;46934
802788;800179
802788;800179
467027;294383
467027;294383
330904;123379
113147;15388
301217;163892
467020;356645
467020;423492
458474;184490
458474;376677
458474;396058
458474;184490
1197419;38760
1197419;38760
21934;14591
850207;840967
850207;840967
766565;763829
766565;765099
561916;405109
233223;73609
911792;838485
1161836;269061
636216;632850
636216;632850
191146;126043
1310591;513234
1310591;18678
1356121;613408
1362523;18356
1362523;18356
1356127;1182162
194312;320555
194312;282589
194312;156154
194312;121561
194312;604635
194312;421057
194312;40212
194312;436630
194312;252427
194312;479909
194312;415679
194312;629969
194312;430116
194312;155200
194312;155500
194312;1223486
681705;681542
422412;170948
422412;65569
1079792;738446
1197410;1196545
402846;402407
409748;402663
480779;465599
1252972;1247625
278907;775045
278907;775045
1291981;1086207
509643;503262
278902;510591
278903;96826
278903;96826
1289856;1120521
1289856;548299
409745;51222
1290056;595920
408296;407545
476771;474626
269481;93463
269481;93463
269483;239364
444575;444552
1138817;1137289
269484;301929
943964;244915
943964;79419
534266;453503
534266;453503
6818;128
6818;5932
517588;501383
1180450;1179743
102360;53752
102360;54892
102360;56466
102360;53770
102360;100820
102360;101004
534261;532038
15702;14282
1329056;887370
569264;148583
569264;787708
721256;720715
959819;651379
959819;651379
842286;542889
520175;8337
382833;159707
1180831;716767
520170;144554
1284754;674725
634770;627475
634770;627475
985141;11923
446622;446619
446622;446631
187419;187367
58931;8337
58931;29450
899273;408973
899273;898803
899273;135471
233034;90303
233034;61458
596923;48080
770373;771559
1376756;167781
1376756;167781
996728;197505
1322845;616881
895561;735842
895561;813599
347384;66901
1159210;225941
11849;10993
11849;11903
753962;577887
334115;152243
334115;152243
543379;73421
543379;263586
339195;331188
360464;210264
658642;515516
333103;162564
754994;201690
581128;281807
615255;244719
615255;615390
1134331;457342
137187;29048
333764;189575
760761;321714
760761;321714
147190;146377
958904;952850
958904;952850
226668;182237
1135275;965836
1135275;965836
147194;147199
1153476;302177
142348;116183
531725;17166
618698;614786
1242502;920862
464831;464233
1355105;1354870
698331;697203
698331;697203
68344;3399
68344;3399
157246;157207
1163221;1162918
724012;719814
724012;719814
896028;809907
68342;10392
346381;518682
346381;518682
863852;85830
561451;556819
811774;709609
811774;54754
481910;370159
67374;10282
347034;335933
822696;774672
822694;19098
108104;11
108104;11
528587;70976
528587;70976
275249;122824
275249;32689
1198066;197285
851409;851588
726703;672212
726703;672212
896141;895598
442150;442876
1068726;1068556
526630;86772
526630;438310
526630;86772
815472;815206
136585;74347
537965;66047
928399;67620
553255;186665
553255;503683
1332541;888251
847222;845066
268461;228080
268461;228080
775207;775088
445723;443980
775200;775206
637078;307877
1237231;707209
1192762;1043373
1237141;180477
263231;57349
1228954;6244
1228954;6244
228696;194315
228696;194297
1197734;658006
1197734;658006
557802;556115
720663;498256
1366909;6613
1366909;6613
147730;108422
147730;21211
147730;17831
1185388;1084146
987759;984615
1292364;33000
483457;248245
483457;70243
483457;248245
1361596;15556
1292363;1289306
361737;133494
659510;40487
103706;14735
103706;14735
103702;103633
1322566;417365
1322566;417365
526184;439135
526184;526271
1332090;440516
1332093;1332037
1332093;30687
526187;510892
170680;61166
1185920;1178793
1185920;1178793
183413;99188
710784;710533
186427;137986
183417;148558
183417;148558
183417;203976
1165455;1165229
144429;8173
143438;141759
225312;223690
1236368;498238
1050378;225718
1050378;225718
145772;145102
971961;203835
35219;33659
1220898;86076
1220898;514263
35217;20487
953044;86093
953044;86093
604961;192460
604961;176972
604961;243544
604961;192460
547814;63986
598224;154985
598224;318827
598224;109206
598224;593334
598224;197863
616288;117022
1085752;1071542
23262;17117
23262;17208
607300;72944
607300;72944
712498;206851
712498;428052
715445;714903
1361313;92480
359344;521809
624377;438
624377;438
712493;715226
594534;594297
594534;594297
945938;945788
87902;350844
87902;367194
181819;149142
1300743;69418
87907;87896
87907;87896
857768;334420
1146468;1146140
511326;40901
511326;36803
511326;181387
511326;44704
511326;433343
511326;22861
511326;111819
511326;167778
511326;232632
511326;462199
511326;460281
511326;417280
511326;226799
511326;20475
511326;75676
191936;148349
644215;376988
644215;376988
1220891;49297
606651;606614
1065516;1051257
1147551;245237
1079451;971129
1079451;355852
177488;176764
386450;372357
813732;374967
813732;374967
