73399,0,1,1.0,0.0,3.5146260114e-137,4.55154581164e-05
209967,1,0,1.0,0.0,3.5146260114e-137,8.42051295824e-05
162190,0,1,0.253329251492,0.0,0.0174484926433,4.55154581164e-05
35416,535,9,0.339266801052,7558931.73734,0.474950370619,0.0218600296696
110008,0,1,0.253329251492,0.0,0.0174484926433,4.55154581164e-05
180164,0,1,0.20356286259,0.0,0.000362347193945,4.55154581164e-05
118527,20,0,0.255585298054,61124.1165106,0.00986314642285,0.000230306394834
35238,0,5,0.251099984828,11912.9202773,0.0066975097092,4.55154581164e-05
31744,156,26,0.31610110142,2024159.59833,0.100507215643,0.00309099639852
84907,42,2,0.280389665396,316445.925329,0.0223470273712,0.00191651973924
9003,98,0,0.284763843882,715535.38557,0.0345777650584,0.00150319107081
62865,4,0,0.220363055346,1341.80294578,0.0011329980467,0.000116573867179
589,67,0,0.277157530423,399302.757807,0.0237426062791,0.00114291832146
230731,0,1,0.228554330564,0.0,0.00163717774057,4.55154581164e-05
210295,109,7,0.296258726654,1171611.46752,0.0445643462387,0.00175336422146
126873,0,2,0.213360262994,2290.70931307,0.000384417022743,4.55154581164e-05
82404,42,0,0.270204081633,306912.072016,0.0102395266412,0.00077026597368
103274,4,0,0.205862841032,20684.0237918,0.000224374957116,0.000114609302209
28990,0,1,0.217272389121,0.0,0.000858821730096,4.55154581164e-05
12042,75,0,0.277575893107,506981.920844,0.0233772661279,0.00132141239179
28993,0,1,0.229266715922,0.0,0.00259740773815,4.55154581164e-05
13854,131,0,0.297456789384,1089298.11001,0.0707018684956,0.00398762125223
148159,0,2,0.246249225046,412.558942345,0.00571601206368,4.55154581164e-05
143930,2,5,0.257474006275,36749.6017258,0.0102498551398,6.70097200419e-05
42351,161,22,0.326322707854,2361952.27041,0.145341353719,0.00288496318425
181345,0,1,0.253329251492,0.0,0.0174484926433,4.55154581164e-05
48899,0,1,0.213884162233,0.0,0.000669924749019,4.55154581164e-05
41488,50,0,0.272069702449,298355.059306,0.0182354608996,0.00107364790355
131592,0,3,0.221039978631,10643.1427663,0.00163672928059,4.55154581164e-05
54563,102,0,0.283527967336,669031.229489,0.0429542435982,0.00200579313302
84067,7,0,0.222476139266,11942.2169071,0.00153767081361,0.000142608109843
130335,1,0,0.181029296483,0.0,6.01289583988e-05,5.84120152717e-05
241858,1,1,0.0,0.0,3.5146260114e-137,0.00030256238186
82441,1,4,0.229807914835,939.768199823,0.00225130215378,5.77980581619e-05
102986,4,9,0.23991881901,44383.9208427,0.00426360239893,0.000128729122516
77970,8,9,0.288386141202,122864.139243,0.0437226158728,0.000136496006729
24089,4,10,0.259390836424,83017.8374814,0.01104355968,0.000109640322495
189592,0,1,0.212129627652,0.0,0.000691261972783,4.55154581164e-05
90997,30,2,0.269237026192,160314.743366,0.0188162769604,0.000547422918624
123854,0,2,0.244991611566,3618.55422774,0.00967791686745,4.55154581164e-05
31254,99,2,0.282366991782,792662.910547,0.046222207149,0.00143677293985
1827,445,2,0.317110557578,4950219.8253,0.217212131407,0.0161268596877
43877,0,2,0.209706031424,3050.79887091,0.000407763380158,4.55154581164e-05
99914,9,0,0.199806833273,47446.3892789,0.000207991941989,0.000195277115575
155629,45,1,0.26484237478,324244.114987,0.0108913966852,0.00098674352545
120124,0,1,0.253329251492,0.0,0.0174484926433,4.55154581164e-05
101495,0,1,0.166540880503,0.0,5.78303343449e-06,4.55154581164e-05
118032,6,0,0.199814874437,23360.5997324,0.000157415567386,0.000191381689622
235382,0,1,0.189175287192,0.0,7.35688407696e-05,4.55154581164e-05
196895,3,0,0.233306705512,10542.8140826,0.00200255549032,9.27841436901e-05
151952,0,1,0.156738327493,0.0,2.36940591733e-06,4.55154581164e-05
111187,2,0,0.185868039307,9929.0,6.44956292783e-05,0.000103549965315
82991,0,2,0.241747005551,1406.41101465,0.00400384665059,4.55154581164e-05
58287,19,0,0.259079524108,79677.182597,0.00847843400021,0.000402222943102
6795,0,2,0.237855705663,9929.0,0.00309097534466,4.55154581164e-05
12353,1,0,0.192155117364,0.0,0.000113554417201,6.48602938494e-05
72,110,13,0.312058074856,1389848.85936,0.0840235895221,0.0020451954497
6792,1,1,0.234286523216,919.757372536,0.00240014271738,4.91789954416e-05
8268,13,0,0.24671420408,26617.2439109,0.00448278195622,0.000258601298999
118095,0,1,0.233306705512,0.0,0.00206384490029,4.55154581164e-05
78967,86,16,0.304293200135,1078790.52301,0.0561783168759,0.00135855402029
177796,0,3,0.247359505779,10767.0703457,0.00543189200762,4.55154581164e-05
168956,7,3,0.242100643651,23727.4641167,0.0023164711101,0.000116446522471
98880,1,0,0.198310466719,0.0,0.0001995534388,5.84120152717e-05
173158,0,3,0.227914342767,10179.7126682,0.00138522517635,4.55154581164e-05
1508,68,1,0.284128301239,542388.502143,0.0243652038707,0.00138961478115
169742,10,2,0.264369958201,23703.242972,0.0132900061812,0.00088528868659
21468,1,0,0.185614415492,0.0,5.08894467819e-05,5.84120152717e-05
98645,0,1,0.203558689681,0.0,0.000693184978874,4.55154581164e-05
37535,1,2,0.25557871979,11807.0526293,0.0188687365888,8.42051295824e-05
230734,3,1,0.201048774068,19866.587963,0.000195413001599,0.000111287899609
249266,1,0,0.167397167903,0.0,7.17896332658e-06,0.000140114339802
194104,0,1,1.0,0.0,3.5146260114e-137,4.55154581164e-05
202357,1,0,1.0,0.0,3.5146260114e-137,8.42051295824e-05
99991,0,1,0.240185763007,0.0,0.00369237042063,4.55154581164e-05
25287,0,1,0.190701158034,0.0,7.7566233359e-05,4.55154581164e-05
20569,20,0,0.235631911158,108897.238673,0.00211136515932,0.000424768798702
25280,0,1,0.198167993774,0.0,0.000189693754879,4.55154581164e-05
19440,8,0,0.247137879542,23774.969232,0.00516349345511,0.000148516662715
271,3,4,0.24560969577,6670.56118021,0.00513009271334,8.11479861487e-05
467,13,10,0.262503965317,109972.288122,0.00990298228553,0.000351723660703
26872,6,0,0.227335164835,10402.4801809,0.00132364598177,0.000127972393851
232,48,0,0.259601056182,251630.876718,0.0117875486889,0.00076744337759
272,0,1,0.227585258526,0.0,0.00163305911438,4.55154581164e-05
498,84,15,0.294632525294,876289.415158,0.0444522507076,0.0019990981965
117251,0,12,0.282736824122,66349.6303235,0.0285365071356,4.55154581164e-05
95860,126,13,0.31730308356,1773566.36144,0.0943126909508,0.00606704720757
210525,12,0,0.246898232179,4048.56906253,0.0101806250753,0.000199329300793
1277,11,0,0.241858879119,27237.1078934,0.00343991675063,0.000296924927184
79543,16,3,0.275504258802,81740.5155433,0.0262867234997,0.000392563431092
409,262,2,0.333333333333,3891299.58238,0.214942942459,0.0162092431822
193386,6,0,0.243549494751,20244.5510208,0.00353608544634,0.000137089735842
67609,35,4,0.279466396488,226168.381072,0.0317811383106,0.000546215431579
68092,8,0,0.233762565032,14096.5413012,0.00288802333722,0.00015126722679
58320,20,0,0.251870640457,50374.0711559,0.00803143946929,0.000278236440479
80599,0,1,1.0,0.0,3.5146260114e-137,4.55154581164e-05
61216,1,0,1.0,0.0,3.5146260114e-137,8.42051295824e-05
16258,0,1,0.212447316061,0.0,0.000640287851197,4.55154581164e-05
11619,38,0,0.269748994893,160459.225538,0.0174287411276,0.000587107322644
16703,0,2,0.241605839416,6346.91216195,0.0082418785308,4.55154581164e-05
9754,35,0,0.261487820935,195871.692485,0.00713302423069,0.00071127175992
18188,1,1,0.253490924872,7817.32720141,0.0174893201122,5.51878759829e-05
166732,0,2,0.214818820984,8571.74707256,0.000582264695215,4.55154581164e-05
26501,55,0,0.273433197489,498543.844287,0.0158223454677,0.00238155564718
168053,2,0,0.178555373744,403.832384454,2.69941612969e-05,7.77568510047e-05
105000,0,1,0.214725916315,0.0,0.000581272996919,4.55154581164e-05
12019,0,4,0.225933425861,9028.42268774,0.00130907711745,4.55154581164e-05
6460,90,1,0.2881852744,622811.966359,0.0336708271925,0.00173480382607
9464,2,0,0.199610026735,155.61465315,0.000183849120363,6.00240849161e-05
11203,4,0,0.191780292788,10077.9168116,0.000171391833786,0.00011967066176
413,2,3,0.234635287446,15279.4372916,0.0016072562355,6.22810562265e-05
22482,0,1,0.240768130349,0.0,0.00797982949282,4.55154581164e-05
166739,0,1,0.253329251492,0.0,0.0174484926433,4.55154581164e-05
12016,0,3,0.232460144673,2542.97699279,0.00186044498499,4.55154581164e-05
1726,26,3,0.274370026525,196738.957085,0.0101393356136,0.00100264892278
8508,110,0,0.294545130958,947094.049215,0.0370624076396,0.00315127922597
234559,0,2,0.199201588798,372.060670061,0.000108847688402,4.55154581164e-05
3217,20,0,0.245591472312,144530.275013,0.00259292553181,0.000590352652027
47565,3,0,0.204438771309,1393.52018396,0.000369932352842,0.00011763680761
97338,1,2,0.22826536711,0.0,0.00181762591576,7.91600144333e-05
856,128,3,0.295773389331,1329488.40821,0.0476584951087,0.00730191343501
17255,0,2,0.232590822852,442.184832202,0.00179604342067,4.55154581164e-05
15660,31,12,0.283358064148,270030.654166,0.0245234796198,0.00046922410306
95798,0,1,0.189822602844,0.0,0.000118639570381,4.55154581164e-05
30727,7,0,0.234292051058,22609.9699522,0.00322938690429,0.000167014249583
53730,0,3,0.205309514949,10526.9247345,0.00026996277371,4.55154581164e-05
62468,2,0,0.202454738216,1109.9043717,0.000252060446364,6.09913267028e-05
