1.0,0.0427411183477,0.00607648581961,0.927878802425,0.706338714043,0.796514788709,0.438519554539,0.0975679027386,0.392038014239,0.573558443941,0.0934119966699,-0.0867516093241
0.0427411183477,1.0,-0.0284434113611,0.293998887723,0.463594772687,0.0237968250457,0.0200639853,-0.00109817161382,0.0539819126842,-0.0096658620718,0.0694193647531,-0.0217538134862
0.00607648581961,-0.0284434113611,1.0,0.00789520063328,-0.0099304019193,0.00564944160142,-0.00352356009023,0.000102733051088,-0.00737845876948,-1.76693231444e-05,-0.0202189006663,-0.0182248717331
0.927878802425,0.293998887723,0.00789520063328,1.0,0.818460548013,0.771029515383,0.32662155247,0.0567507801296,0.306549915728,0.433470519625,0.0794309163509,-0.0631828545963
0.706338714043,0.463594772687,-0.0099304019193,0.818460548013,1.0,0.604636904945,0.220793955821,0.0311294780224,0.21235388297,0.290128734497,0.0698798871574,-0.0470807477325
0.796514788709,0.0237968250457,0.00564944160142,0.771029515383,0.604636904945,1.0,0.295273498678,0.152122354014,0.255874620246,0.390468475254,0.0653635569203,-0.0571842965966
0.438519554539,0.0200639853,-0.00352356009023,0.32662155247,0.220793955821,0.295273498678,1.0,0.2946445551,0.60526745702,0.882237811207,0.16861512382,-0.0930289776992
0.0975679027386,-0.00109817161382,0.000102733051088,0.0567507801296,0.0311294780224,0.152122354014,0.2946445551,1.0,0.183744410064,0.232481082445,0.0298953469993,-0.0365784093621
0.392038014239,0.0539819126842,-0.00737845876948,0.306549915728,0.21235388297,0.255874620246,0.60526745702,0.183744410064,1.0,0.604550878865,0.178583967895,-0.133805894764
0.573558443941,-0.0096658620718,-1.76693231444e-05,0.433470519625,0.290128734497,0.390468475254,0.882237811207,0.232481082445,0.604550878865,1.0,0.156824069779,-0.107835431033
0.0934119966699,0.0694193647531,-0.0202189006663,0.0794309163509,0.0698798871574,0.0653635569203,0.16861512382,0.0298953469993,0.178583967895,0.156824069779,1.0,0.254236630109
-0.0867516093241,-0.0217538134862,-0.0182248717331,-0.0631828545963,-0.0470807477325,-0.0571842965966,-0.0930289776992,-0.0365784093621,-0.133805894764,-0.107835431033,0.254236630109,1.0
